guid,proc_name,avg_memory,disk_write_iobytes,disk_read_iobytes,num_runs,cpu_kernel_sec,cpu_user_sec,start_dt,hard_page_faults,io_bytes_other,io_bytes_read,io_bytes_write,peak_memory,tcpip_receivebytes,tcpip_sendbytes,ttl_run_tm_in_ms,udpip_receivebytes,udpip_sendbytes,processornumber,chassistype,modelvendor,model,cpu_suffix,engagement_id,cpu_family,cpucode,cpuname,persona,#ofcores,cpu_stepping,vpro_enabled,ram,age_category,countryname_normalized,os,gfxcard,screensize_category
6a8eb06c70ea4c95a9d5c2c77fd02e02,cgminer.exe,10740,0,40960,1,314.3125,546.84375,2021-11-25,46,76172264,0,0,11456,8252274,423854,86503421,0,0,14 nm,Desktop,MSI,MS-7971,Core-K,iduu,Core i5,i5-6600K,6th Gen i5,Web User,4,Intel64 Family 6 Model 94 Stepping 3,N,16,5-6 years,United States of America,Win10,NVIDIA GeForce GTX 970,23x
6a8eb06c70ea4c95a9d5c2c77fd02e02,cgminer.exe,10416,0,260096,1,139.1406249,229.09375,2021-11-24,246,30411953,0,0,11456,3316908,172123,34118252,0,0,14 nm,Desktop,MSI,MS-7971,Core-K,iduu,Core i5,i5-6600K,6th Gen i5,Web User,4,Intel64 Family 6 Model 94 Stepping 3,N,16,5-6 years,United States of America,Win10,NVIDIA GeForce GTX 970,23x
912ec9f26465473f866082e2bda51c59,cgminer2.exe,2388,0,0,1,0,0,2021-12-02,0,0,0,0,2392,0,0,27482,0,0,14 nm,Desktop,System manufacturer,System Product Name,Pentium/Celeron,iduu,Pentium/Celeron,G3930,Pentium/Celeron-Kaby lak,Casual User,2,Intel64 Family 6 Model 158 Stepping 9,N,12,3-4 years,Argentina,Win10,AMD Radeon R7 200 Series,>24x
cedda6778e0344958301f7f97108ce00,cgminer.exe,19688,0,0,1,,,2021-12-05,100,3662,0,0,20492,0,0,5803,0,0,Unknown,Desktop,Asus,System Product Name,Other,iduu,Other,Unknown,Unknown,Unknown,n/a,"",N,64,Unknown,Hong Kong,Win11,AMD Radeon RX 6700 XT,>24x
d8d35715897e41deb541e1ab43695af8,cgminer.exe,15176,0,1035776,1,0.015625,0.0468748,2021-12-16,827,9296,1140,0,15364,0,0,4714,0,0,22 nm,Server,Supermicro,Unknown,Xeon-E5,iduu,Xeon,E5-2695v2,Xeon,Content Creator/IT,12,Intel64 Family 6 Model 62 Stepping 4,Y,128,6+ years,"Taiwan, Province of China",Win Server,Matrox Millennium G550 LP PCIe SH x1,N/A
d8d35715897e41deb541e1ab43695af8,cgminer-nogpu.exe,9036,0,0,1,0,0.0000005,2021-12-16,108,12467,1139,0,9064,0,0,3138,0,0,22 nm,Server,Supermicro,Unknown,Xeon-E5,iduu,Xeon,E5-2695v2,Xeon,Content Creator/IT,12,Intel64 Family 6 Model 62 Stepping 4,Y,128,6+ years,"Taiwan, Province of China",Win Server,Matrox Millennium G550 LP PCIe SH x1,N/A
e041298555604465ab4cbbdea0506316,cgminer-nogpu.exe,,,,1,,,2022-01-04,,,,,,,,4782,,,22 nm     ,Desktop,HP,HP Compaq Pro 6300 SFF,Core-No suffix,iduu,Core i5,i5-3470,3rd Gen i5,Casual User,4,Intel64 Family 6 Model 58 Stepping 9,Y,6,6+ years,India,Win10,Intel(R) HD Graphics,<21x
f3ad48f4572549238ef58f45f948c19a,cgminer.exe,,,,1,,,2022-01-14,,,,,,,,5259,,,32 nm     ,Desktop,System manufacturer,System Product Name,Core-K,iduu,Core i5,i5-2500K,2nd Gen i5,Web User,4,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,Poland,Win10,NVIDIA GeForce GTX 1050 Ti,>24x
f3ad48f4572549238ef58f45f948c19a,cgminer-nogpu.exe,,,,1,,,2022-01-14,,,,,,,,3187,,,32 nm     ,Desktop,System manufacturer,System Product Name,Core-K,iduu,Core i5,i5-2500K,2nd Gen i5,Web User,4,Intel64 Family 6 Model 42 Stepping 7,N,16,6+ years,Poland,Win10,NVIDIA GeForce GTX 1050 Ti,>24x
1282bc82ff134a00a330faa6ae3a99bb,cgminer2.exe,195003.5,0,24088064,13,0,0.0000001,2021-12-03,1403,121812,16140850,475840,225148,84998,55286,1343351,0,0,22 nm,Desktop,Gigabyte,To be filled by O.E.M.,Core-No suffix,iduu,Core i3,i3-4130,4th Gen i3,Web User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Viet Nam,Win10,Intel(R) HD Graphics 4400,<21x
8f2ee48c6638453a9b944c0c8a14e52e,cgminer.exe,8124,2692608,274432,1,,,2022-02-22,268,3878,1139,0,8128,0,0,2255,0,0,32 nm     ,Desktop,Lenovo,ThinkCentre M92,Core-T,iduu,Core i3,i3-2120T,2nd Gen i3,Content Creator/IT,2,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,Hungary,Win10,Intel(R) HD Graphics,21x
8f2ee48c6638453a9b944c0c8a14e52e,cgminer.exe,8020,0,830464,2,,,2021-12-29,305,5422,1139,0,8024,0,0,5457,0,0,32 nm     ,Desktop,Lenovo,ThinkCentre M92,Core-T,iduu,Core i3,i3-2120T,2nd Gen i3,Content Creator/IT,2,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,Hungary,Win10,Intel(R) HD Graphics,21x
8f2ee48c6638453a9b944c0c8a14e52e,cgminer-nogpu.exe,,,,1,,,2021-12-29,,,,,,,,4630,,,32 nm     ,Desktop,Lenovo,ThinkCentre M92,Core-T,iduu,Core i3,i3-2120T,2nd Gen i3,Content Creator/IT,2,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,Hungary,Win10,Intel(R) HD Graphics,21x
940e9c56137a42fa8b28988fc6fa8583,cgminer.exe,19540,0,0,2,0,0,2022-02-06,0,5196,1142,0,19540,0,0,19985,0,0,14 nm     ,Notebook,Acer,Aspire A715-71G,Core-H,iduu,Core i5,i5-7300HQ,7th Gen i5,Web User,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Poland,Win11,NVIDIA GeForce GTX 1050,17x
940e9c56137a42fa8b28988fc6fa8583,cgminer-nogpu.exe,9440,0,0,2,,,2022-02-06,99,9786,1139,0,9440,0,0,12782,0,0,14 nm     ,Notebook,Acer,Aspire A715-71G,Core-H,iduu,Core i5,i5-7300HQ,7th Gen i5,Web User,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Poland,Win11,NVIDIA GeForce GTX 1050,17x
a9e34409c3694246b72854194449dc49,cgminer.exe,,,,1,,,2022-02-03,,,,,,,,7205,,,Unknown,Desktop,Gigabyte,B450 AORUS PRO WIFI,Other,iduu,Other,Unknown,Unknown,Web User,n/a,"",N,16,Unknown,Brazil,Win10,NVIDIA GeForce GTX 970,>24x
b40a06dc3a2f47a2a5fcaedd00e81e4e,cgminer.exe,20672,0,6111744,1,,,2021-12-26,1285,4916,1142,0,20840,0,0,22000,0,0,22 nm     ,Notebook,Casper Bilgisayar,Casper Nirvana Notebook,Core-M,iduu,Core i7,i7-4712MQ,4th Gen i7,Communication,4,Intel64 Family 6 Model 60 Stepping 3,N,16,6+ years,Turkey,Win10,Intel(R) HD Graphics 4600,15x
b40a06dc3a2f47a2a5fcaedd00e81e4e,cgminer-nogpu.exe,10792,0,0,1,0.0000003,0.0000001,2021-12-26,97,8398,1139,0,10832,0,0,3533,0,0,22 nm     ,Notebook,Casper Bilgisayar,Casper Nirvana Notebook,Core-M,iduu,Core i7,i7-4712MQ,4th Gen i7,Communication,4,Intel64 Family 6 Model 60 Stepping 3,N,16,6+ years,Turkey,Win10,Intel(R) HD Graphics 4600,15x
b40a06dc3a2f47a2a5fcaedd00e81e4e,cgminer.exe,21827,0,7281152,1,0.0000004,0,2021-12-12,1453,12156,1142,0,21996,0,0,66258,0,0,22 nm     ,Notebook,Casper Bilgisayar,Casper Nirvana Notebook,Core-M,iduu,Core i7,i7-4712MQ,4th Gen i7,Communication,4,Intel64 Family 6 Model 60 Stepping 3,N,16,6+ years,Turkey,Win10,Intel(R) HD Graphics 4600,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,13832,0,0,1,1348.78125,4606.140625,2022-01-31,0,969822114,0,0,15176,3036059,3660478,86500002,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12906,0,0,1,1375.96875,2696.328125,2022-01-30,0,968307351,0,0,14036,2906901,3164469,86505361,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12776.5,0,0,2,1245.34375,4051.265625,2022-01-28,9,931105645,8158,0,13768,2894364,3492127,81886957,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12083,0,0,2,,,2022-01-26,8,67498555,8044,0,15316,133049,65264,7654292,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,10850,0,17408,12,1144.375,5005.7499997,2022-01-26,213,850051580,20311,0,22920,1535660,798654,75821145,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12539,0,339968,1,1219.6562499,3993.2656249,2022-01-25,92,893508440,7843,0,13776,1568809,836858,78648306,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,13574,0,0,1,,,2022-01-24,1,78154339,0,0,14364,148458,83889,7651390,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12825,0,0,1,1317.3125,3503.984375,2022-01-24,0,982246528,0,0,13788,1742423,903107,86511397,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12922,0,0,1,,,2022-01-22,0,966323620,0,0,16060,1736534,912267,85175478,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12767.5,0,0,4,595.3749999,2656.5781249,2022-01-22,0,876470130,16657,6049,16120,1694983,832981,86393028,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,11596,0,0,2,10.1875,42.484375,2022-01-22,7,11441929,8040,0,12644,23664,10884,1037651,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12200.5,0,52224,2,1091.265625,3752.3281249,2022-01-20,39,839332008,15620,0,13132,1492074,794543,74162502,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12635,0,0,1,,,2022-01-20,7,126039097,0,0,13972,230078,114928,11573476,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,6316,0,12288,1,1278.84375,2610.953125,2022-01-19,45,843228420,7655,0,11528,1514875,785185,74493460,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12696.5,0,0,2,33.734375,162.6718751,2022-01-18,0,102428411,7812,0,13376,241426,118582,11628470,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12415,0,49152,2,936.1250133,4199.890677,2022-01-18,48,907357526,14893,0,14804,1702927,873880,81601223,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,5838,0,1821696,1,,,2022-01-13,124,522268195,701,0,12136,970134,508175,48066110,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,11621,0,0,1,778.015625,3640.34375,2022-01-13,0,431901043,0,0,12264,796327,416498,38040003,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,12131.3333333333,0,0,6,34.84375,175.1093748,2022-01-10,7,889531444,22847,0,14652,1729354,892729,85002657,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,42327,0,0,1,4448.921875,9135.640625,2022-01-09,0,954446039,0,0,43372,1736993,948168,86401715,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14043.6666666667,0,0,3,1247.0468749,2472.9531249,2022-01-08,47,651600095,10198,0,42032,1464811,607247,76030976,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,7083,0,0,1,,,2022-01-07,80,109800136,0,0,14652,205142,108910,9935514,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,26604,0,0,1,1593.9375,3397.03125,2022-01-05,17,783471578,8750,0,32352,1850237,727208,85640815,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14021.625,0,0,8,915,4200.375,2022-01-03,8,609957479,46685,0,28816,1163036,567966,56676805,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,11860,0,319488,1,493.3125,2365.734375,2022-01-03,20,305497044,9527,0,15792,567009,279444,27090129,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14293,0,0,1,,,2021-12-30,98,397120370,0,0,16404,781059,402235,36916087,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14048.5,0,308224,2,,,2021-12-30,26,329744233,19318,0,15420,773191,306893,37924396,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14492,0,0,1,1751.734375,8062.015625,2021-12-29,0,918241299,0,0,15236,1856843,929688,86461714,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,5963,0,0,1,,,2021-12-27,7,929901916,0,0,14228,1728986,905904,85123162,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,9282,0,28672,1,247.8125,1111.125,2021-12-26,2,131005804,0,0,14228,291993,148768,13564273,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,7283,0,0,1,1484.75,4870.25,2021-12-25,0,941680581,0,0,14516,1768258,946240,86516370,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,9062.33333333333,0,12288,3,593.9531251,2691.0937501,2021-12-24,53,873081106,19767,0,14516,1750153,881968,82737590,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,15051,0,0,1,,,2021-12-23,1,6157285,0,0,15256,17598,6953,1180692,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,16941,0,0,1,,,2021-12-22,5,959323354,0,0,17592,1828125,919470,85996773,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,16552,0,0,1,1213.75,5686.265625,2021-12-21,0,938584071,0,0,17204,1840150,943171,86511103,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,15231,0,0,1,1117.5,3096.875,2021-12-20,0,958518314,0,0,16532,1828661,935593,86516390,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,4886,0,299520,1,0,0.0000001,2021-12-18,137,868205218,9200,0,13628,1625709,806990,77787487,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14422,0,0,1,15.140625,29,2021-12-18,0,8549814,0,0,14736,16758,7792,786329,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,8016,0,0,2,,,2021-12-17,57,33748024,0,0,14232,73378,29214,3401368,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,8689.66666666667,0,24576,3,1211.609375,2771.1249999,2021-12-16,179,969884237,9072,0,15064,1770165,888342,85782203,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,7842.66666666667,0,12288,3,1456.8906249,3854.78125,2021-12-12,11,967293563,10593,0,14056,1814498,930429,86225326,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,5878,0,0,1,1550,3033.359375,2021-12-11,60,988173986,0,0,16920,1893043,913844,86490010,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,14888,0,0,1,1342.328125,2602.953125,2021-12-10,0,971931389,0,0,16916,1881920,942125,86545402,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
df7d0e03de9645b2b7d5d56326267d8d,cgminer.exe,13244,0,0,4,196.578125,372.0625001,2021-12-08,0,144418864,10103,0,15284,300879,136660,14336476,0,0,10 nm     ,Notebook,Asus,ASUS TUF Dash F15 FX516PM_FX516PM,Other,iduu,Core i7,i7-11370H,11th Gen i7,Entertainment,4,Intel64 Family 6 Model 140 Stepping 1,N,24,0-1 year,Other,Win11,Intel(R) Iris(R) Xe Graphics,15x
